NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227955;ALL  IN  ONE  ACER  VZ2694G-BCL  WINDOWS  11  PRO  INTEL  CORE  I5-12400  16  GB  960  GB  GAMA  2;ALL  IN  ONE;715;689;4;130;89570;No;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;634;624;1;130;81190;No;COMERCIALIZADORA  SP  DIGITAL  SPA;COMERCIALIZADORA  SP  DIGITAL  SPA;76.799.430-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227990;MONITOR  SAMSUNG  24"  MONITOR  T45F  FHD  100HZ  PIVOTEABLE  GAMA  1;MONITOR;94;90;4;10;909;No;COMERCIALIZADORA  SP  DIGITAL  SPA;COMERCIALIZADORA  SP  DIGITAL  SPA;76.799.430-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;634;608;4;130;79149;Si;REPARACIONES  BBCC  LIMITADA;REPARACIONES  BBCC  LIMITADA;76.376.530-k
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227958;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I7-13700H  16  GB  1TB  GAMA  3;ALL  IN  ONE;725;715;1;10;7150;No;COMERCIALIZADORA  SP  DIGITAL  SPA;COMERCIALIZADORA  SP  DIGITAL  SPA;76.799.430-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227961;ALL  IN  ONE  ACER  VZ2694G-CCL  WINDOWS  11  PRO  INTEL  CORE  I7-13700H  16  GB  1TB  GAMA  3;ALL  IN  ONE;820;780;5;10;7800;No;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;2378-75-CM25;52967464;Orden  de  Compra  generada  por  la  Gran  Compra:  75931;2025-06-26;2025-03-17;2025-03-17;2025-04-01;Aceptada;75931;69.070.700-4;SECRETARIA  DE  PLANIFICACION;I  MUNICIPALIDAD  DE  LA  FLORIDA;AMERICO  VESPUCIO  6886;La  Florida;I  MUNICIPALIDAD  DE  LA  FLORIDA;2227987;MONITOR  ACER  V247Y  23,8  PULGADAS  GAMA  1;MONITOR;78;78;0;10;780;No;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-6-LR23;5802336;Convenio  Marco  Gas  Licuado  de  Petróleo;2422-789-CM25;52896831;Orden  de  Compra  generada  por  la  Gran  Compra:  75821;2025-06-14;2025-03-12;2025-03-12;2025-03-26;Recepción  Conforme;75821;69.072.100-7;I  MUNICIPALIDAD  DE  PUENTE  ALTO;I  MUNICIPALIDAD  DE  PUENTE  ALTO;TOCORNAL  GREZ  047;Puente  Alto;I  MUNICIPALIDAD  DE  PUENTE  ALTO;1944960;GAS  LICUADO  CILINDRO  MEDIANTE  VALE  DE  RECARGA  11  KG  REGIÓN  METROPOLITANA;GAS  LICUADO  CILINDRO  MEDIANTE  VALE  DE  RECARGA;9885;11300;-14;16382;185116600;Si;GASCO  GLP  S  A;GASCO  GLP  S.A.;96.568.740-8
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;129;129;0;350;90300;Si;TECNOLOGIA  BS  SPA;TECNOLOGIA  BS  SPA;76.852.815-2
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193078;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STARTER  +  VAULT  GAMA  2E  VALOR  ANUAL;LICENCIA;99;99;0;500;99000;Si;TECNOLOGIA  BS  SPA;TECNOLOGIA  BS  SPA;76.852.815-2
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193078;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STARTER  +  VAULT  GAMA  2E  VALOR  ANUAL;LICENCIA;111;111;0;500;55520;No;SUPER  SOFTWARE  SPA;SUPER  SOFTWARE  SPA;76.486.150-7
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193078;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STARTER  +  VAULT  GAMA  2E  VALOR  ANUAL;LICENCIA;99;99;0;500;49600;No;MYRE  EDUCACION  LIMITADA;Mariana  Borquez;77.553.790-6
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;134;132;1;350;46200;No;MYRE  EDUCACION  LIMITADA;Mariana  Borquez;77.553.790-6
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2434-49-CM25;52893959;Orden  de  Compra  generada  por  la  Gran  Compra:  76953;2025-06-13;2025-05-20;2025-05-20;2025-06-04;Aceptada;76953;69.254.300-9;SECRETARIA  COMUNAL  DE  PLANIFICACION;I  MUNICIPALIDAD  ESTACION  CENTRAL;Av.  Libertador  Bernardo  O'Higgins  N°3920;Estación  Central;I  MUNICIPALIDAD  ESTACION  CENTRAL;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;145;145;0;350;50750;No;SUPER  SOFTWARE  SPA;SUPER  SOFTWARE  SPA;76.486.150-7
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914393;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  G  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15044;14732;2;5910;87066120;No;COMERCIAL  JUAN  ESTEBAN  PÉREZ  ZAMBRANO  E.I.R.L.;COMERCIAL  JUAN  ESTEBAN  PÉREZ  ZAMBRANO  E.I.R.L.;76.334.572-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914393;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  G  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;14350;14850;-3;5910;87763500;No;DIMERC  S  A;DIMERC  S.  A.;96.670.840-9
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914444;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  M  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15248;14850;3;2800;41580000;No;DIMERC  S  A;DIMERC  S.  A.;96.670.840-9
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914393;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  G  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15030;14990;0;5910;88590900;No;SOCIEDAD  COMERCIAL  DISTRIBUCION  GLOBAL  LIMITADA;SOCIEDAD  COMERCIAL  DISTRIBUCION  GLOBAL  LIMITADA;76.100.732-7
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914393;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  G  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15259;12474;18;5910;73721340;Si;IMPORTADORA    RM  S.A.;IMPORTADORA    RM  S.  A.;76.817.360-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;2035433;PAÑAL  ADULTO  AAFLEX  BASIC  TALLA  M  36  UNIDADES  REGIÓN  XVI;PAÑAL  DE  ADULTO;12108;12780;-6;2800;35784000;No;FLEXING  CHILE  SPA;FLEXING  CHILE  SPA;76.592.530-4
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;2035457;PAÑAL  ADULTO  AAFLEX  BASIC  TALLA  G  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;12709;13536;-7;5910;79997760;No;FLEXING  CHILE  SPA;FLEXING  CHILE  SPA;76.592.530-4
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914444;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  M  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15238;13940;9;2800;39032000;No;INVERSIONES  Y  COMERCIALIZACION  SAN  LUIS  SPA;INVERSIONES  Y  COMERCIALIZACION  SAN  LUIS  SPA;76.905.483-9
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914444;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  M  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15236;15236;0;2800;42660800;No;MULTI  SAFE  SPA;MULTI  SAFE  SPA;76.751.057-8
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914444;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  M  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;14793;13784;7;2800;38595200;No;COMERCIAL  JUAN  ESTEBAN  PÉREZ  ZAMBRANO  E.I.R.L.;COMERCIAL  JUAN  ESTEBAN  PÉREZ  ZAMBRANO  E.I.R.L.;76.334.572-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;2770-164-CM25;52928731;Gran  Compra  75207  -  AC  50/2025;2025-06-23;2025-02-10;2025-02-10;2025-02-24;Recepción  Conforme;75207;69.070.900-7;I  MUNICIPALIDAD  DE  MAIPU;I  MUNICIPALIDAD  DE  MAIPU;AVDA.  5  DE  ABRIL  0260;Maipú;I  MUNICIPALIDAD  DE  MAIPU;1914393;PAÑAL  DE  ADULTO  COTIDIAN  TALLA  G  PAQUETE  DE  36  UNIDADES  REGIÓN  RM;PAÑAL  DE  ADULTO;15244;15244;0;5910;90092040;No;MULTI  SAFE  SPA;MULTI  SAFE  SPA;76.751.057-8
