NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1910360;LIMPIADOR  DE  PISOS  IGENIX  CONCENTRADO  MULTIUSO  BIDÓN  5000  ML  UNIDAD  REGIÓN  II;LIMPIADOR  DE  PISOS;4632;4399;5;5400;23754600;Si;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1895638;CERA  PARA  PISOS  TREMEX  LÍQUIDA  BIDÓN  5  L  EMULSIÓN  ACRÍLICA  INCOLORA  UNIDAD  REGIÓN  II;CERA  PARA  PISOS;10029;8990;10;3460;31105400;Si;COMERCIAL  RED  OFFICE  LIMITADA;COMERCIAL  RED  OFFICE  LIMITADA;77.012.870-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1889008;BOLSA  DE  BASURA  IMPEKE  PEQUEÑA  50X70  30  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;337;269;20;64800;17431200;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1900483;ESCOBILLÓN  AVALCO  ESCOBA  DE  RAMA  EXTERIOR  MANGO  MADERA  UNIDAD  REGIÓN  II;ESCOBILLÓN;6427;5227;19;1300;6795100;Si;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;76.213.681-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890385;BOLSA  DE  BASURA  TREMEX  MEDIANA  70X90  70  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;686;685;0;64800;44388000;No;COMERCIAL  MYC  LIMITADA;COMERCIAL  MYC  LTDA.;77.008.207-2
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1895638;CERA  PARA  PISOS  TREMEX  LÍQUIDA  BIDÓN  5  L  EMULSIÓN  ACRÍLICA  INCOLORA  UNIDAD  REGIÓN  II;CERA  PARA  PISOS;10823;7740;28;3460;26780400;No;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;76.213.681-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1889739;BOLSA  DE  BASURA  POLINASA  MEDIANA  70X90  70  L  PLANA  PAQUETE  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;674;619;8;64800;40111200;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1903832;ESPONJA  VIRUTEX  PRO  ANATÓMICA  C/FIBRA  ABRASIVA  UNIDAD  REGIÓN  II;ESPONJA;194;193;1;4320;833760;Si;COMERCIAL  RED  OFFICE  LIMITADA;COMERCIAL  RED  OFFICE  LIMITADA;77.012.870-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1889008;BOLSA  DE  BASURA  IMPEKE  PEQUEÑA  50X70  30  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;353;350;1;64800;22680000;Si;COMERCIAL  RED  OFFICE  LIMITADA;COMERCIAL  RED  OFFICE  LIMITADA;77.012.870-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1887410;BOLSA  DE  BASURA  AVALCO  CARGA  PESADA  110X120  200  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;3218;3218;0;12960;41705280;No;COMERCIAL  MYC  LIMITADA;COMERCIAL  MYC  LTDA.;77.008.207-2
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890878;BOLSA  DE  BASURA  ZAFA  MEDIANA  70X90  70  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;984;370;62;64800;23976000;No;COMERCIALIZADORA  PRANDELLI  LIMITADA;COMERCIALIZADORA  PRANDELLI  LIMITADA;76.295.342-0
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1889008;BOLSA  DE  BASURA  IMPEKE  PEQUEÑA  50X70  30  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;301;355;-18;64800;23004000;No;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;76.213.681-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890623;BOLSA  DE  BASURA  VIRUTEX  PRO  PEQUEÑA  50X70  30  L  PLANA  PAQUETE  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;485;485;0;64800;31428000;No;SODIMAC  S.A.;SODIMAC  S.A.;96.792.430-K
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890589;BOLSA  DE  BASURA  VIRUTEX  PRO  MEDIANA  70X90  70  L  PLANA  PAQUETE  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;774;774;0;64800;50155200;No;SODIMAC  S.A.;SODIMAC  S.A.;96.792.430-K
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1923688;TOALLA  DE  PAPEL  BIANCA  HOJA  SIMPLE  250  M  2  ROLLOS  REGIÓN  II;TOALLA  DE  PAPEL;8320;8044;3;10800;86875200;No;COMERCIAL  MYC  LIMITADA;COMERCIAL  MYC  LTDA.;77.008.207-2
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1907674;INSECTICIDA  KILLER  AEROSOL  ARAÑAS/CUCARACHAS  560  CC  UNIDAD  REGIÓN  II;INSECTICIDA;2890;2479;14;5200;12890800;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1920050;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  II;PAPEL  HIGIÉNICO;10454;4254;59;2700;11485800;No;COMERCIAL  ETHOS  S  A;COMERCIAL  ETHOS  S.  A.;78.583.750-9
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1910358;LIMPIADOR  DE  PISOS  IGENIX  CONCENTRADO  MULTIUSO  BIDÓN  5000  ML  UNIDAD;LIMPIADOR  DE  PISOS;0;4273;0;5400;23074200;No;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;PROVEEDORES  INTEGRALES  DEL  NORTE  S.A.;76.213.681-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890402;BOLSA  DE  BASURA  TREMEX  PEQUEÑA  50X70  30  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;596;420;30;64800;27216000;No;COMERCIAL  MYC  LIMITADA;COMERCIAL  MYC  LTDA.;77.008.207-2
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1911108;LIMPIADOR  DE  PISOS  TREMEX  CONCENTRADO  MULTIUSO  BIDÓN  5000  ML  UNIDAD  REGIÓN  II;LIMPIADOR  DE  PISOS;3735;3735;0;5400;20169000;No;COMERCIAL  MYC  LIMITADA;COMERCIAL  MYC  LTDA.;77.008.207-2
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1890453;BOLSA  DE  BASURA  VIRUTEX  MEDIANA  70X90  70  L  ROLLO  X  10  UNIDADES  REGIÓN  II;BOLSA  DE  BASURA;1105;855;23;64800;55404000;Si;COMERCIAL  RED  OFFICE  LIMITADA;COMERCIAL  RED  OFFICE  LIMITADA;77.012.870-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1261592-3733-CM25;53011590;Orden  de  Compra  generada  por  la  Gran  Compra:  76002;2025-07-04;2025-03-20;2025-03-31;2025-04-14;Aceptada;76002;71.102.600-2;UNIDAD  TÉCNICA  DIRECCIÓN  DE  SALUD;Corporación  Municipal  Desarrollo  Social  Antofagast;AVENIDA  ARGENTINA  1595  –  II  PISO;Antofagasta;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  A;1931412;DESINFECTANTE  SUPERFICIES  EN  AEROSOL  IGENIX  ANTIBACTERIAL  360  ML  UNIDAD  REGIÓN  II;DESINFECTANTE  SUPERFICIES  EN  AEROSOL;1896;1894;0;10370;19640780;Si;COMERCIAL  RED  OFFICE  LIMITADA;COMERCIAL  RED  OFFICE  LIMITADA;77.012.870-6
