NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4279617;VACUNO  MOLIDO  CONGELADO  2%  MG  BOLSA  1  K  UNIDAD  VIII  REGIÓN;VACUNO  MOLIDO  CONGELADO;8611;8610;0;6000;51660000;No;ADM  SPA.;ADM  SPA.;77.909.208-9
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4291075;SALMON  CONGELADO  AQUA  FILETE  BOLSA  500  G  UNIDAD  VIII  REGIÓN;SALMON  CONGELADO;8900;8500;4;3840;32640000;No;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;76.100.933-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4278172;VACUNO  MOLIDO  CONGELADO  10%  MG  BOLSA  1  K  UNIDAD  VIII  REGIÓN;VACUNO  MOLIDO  CONGELADO;5780;5780;0;6000;34680000;No;ENZO  FABIAN  MARQUEZ  CABELLO;Enzo  Marquez  C;14.500.264-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4280756;LOMO  CENTRO  CERDO  SIN  MARINAR  BOLSA  1  K  UNIDAD  VIII  REGIÓN;LOMO  CENTRO  CERDO;4973;4970;0;240;1192800;No;SOCIEDAD  COMERCIALIZADORA  Y  DISTRIBUIDORA  DE  ALIMENTOS  BIO  BIO  Y  CIA  L;Sergio  Valenzuela;76.193.002-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4280756;LOMO  CENTRO  CERDO  SIN  MARINAR  BOLSA  1  K  UNIDAD  VIII  REGIÓN;LOMO  CENTRO  CERDO;4971;4970;0;240;1192800;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4278172;VACUNO  MOLIDO  CONGELADO  10%  MG  BOLSA  1  K  UNIDAD  VIII  REGIÓN;VACUNO  MOLIDO  CONGELADO;5778;6680;-16;6000;40080000;No;COMERCIAL  SEA  GARDEN  SPA;SEA  GARDEN  SPA;76.095.906-5
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4307004;SALMON  CONGELADO  EL  GOLFO  TROZO  BOLSA  500  G  UNIDAD  VIII  REGIÓN;SALMON  CONGELADO;6743;5795;14;3840;22252800;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4286451;MERLUZA  CONGELADA  FRIOSUR  AUSTRAL  LOMO  BOLSA  1  K  UNIDAD  VIII  REGIÓN;MERLUZA  CONGELADA;13376;7500;44;1680;12600000;No;UNIVERSAL  FOOD  SPA;UNIVERSAL  FOOD  SPA;77.909.186-4
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4279804;TRUTRO  ENTERO  POLLO  MARINADO  BOLSA  1  K  UNIDAD  VIII  REGIÓN;TRUTRO  ENTERO  POLLO;3200;3100;3;12000;37200000;No;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;76.100.933-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4286451;MERLUZA  CONGELADA  FRIOSUR  AUSTRAL  LOMO  BOLSA  1  K  UNIDAD  VIII  REGIÓN;MERLUZA  CONGELADA;8724;8400;4;1680;14112000;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4285125;SALMON  CONGELADO  SEA  GARDEN  FILETE  BOLSA  500  G  UNIDAD  VIII  REGIÓN;SALMON  CONGELADO;7050;5628;20;3840;21611520;No;COMERCIAL  SEA  GARDEN  SPA;SEA  GARDEN  SPA;76.095.906-5
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4316694;SALMON  CONGELADO  LA  CRIANZA  TROZO  BOLSA  500  G  UNIDAD  VIII  REGIÓN;SALMON  CONGELADO;8978;8978;0;3840;34475520;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4280144;PULPA  CERDO  CONGELADA  MARINADA  BOLSA  1  K  UNIDAD  VIII  REGIÓN;PULPA  CERDO  CONGELADA;5200;5200;0;240;1248000;No;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;76.100.933-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4293149;SALMON  CONGELADO  AQUACHILE  FILETEADO  BOLSA  1  K  UNIDAD  VIII  REGIÓN;SALMON  CONGELADO;19796;19795;0;3840;76012800;No;ADM  SPA.;ADM  SPA.;77.909.208-9
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4280773;CHULETA  CERDO  MARINADO  BOLSA  1  K  UNIDAD  VIII  REGIÓN;CHULETA  CERDO;5490;5400;2;240;1296000;No;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;76.100.933-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281606;CHULETA  CERDO  SIN  MARINAR  BOLSA  1  K  UNIDAD  VIII  REGIÓN;CHULETA  CERDO;5990;5490;8;240;1317600;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281572;TRUTRO  ENTERO  POLLO  SIN  MARINAR  BOLSA  1  K  UNIDAD  VIII  REGIÓN;TRUTRO  ENTERO  POLLO;2810;2810;0;12000;33720000;Si;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281561;TRUTRO  ENTERO  POLLO  SIN  MARINAR  BOLSA  1  K  UNIDAD;TRUTRO  ENTERO  POLLO;0;2810;0;12000;33720000;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281980;PECHUGA  DESHUESADA  POLLO  CONGELADO  SIN  MARINAR  CAJA  15K  UNIDAD  VIII  REGIÓN;PECHUGA  DESHUESADA  POLLO  CONGELADO;84000;82500;2;800;66000000;No;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;VICTOR  ROSALES  COMERCIALIZADORA  E.I.R.L.;76.100.933-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281997;PECHUGA  DESHUESADA  POLLO  CONGELADO  GRANEL  CAJA  DE  18  K  UNIDAD  VIII  REGIÓN;PECHUGA  DESHUESADA  POLLO  CONGELADO;77514;77500;0;800;62000000;No;SOCIEDAD  COMERCIALIZADORA  Y  DISTRIBUIDORA  DE  ALIMENTOS  BIO  BIO  Y  CIA  L;Sergio  Valenzuela;76.193.002-8
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4281997;PECHUGA  DESHUESADA  POLLO  CONGELADO  GRANEL  CAJA  DE  18  K  UNIDAD  VIII  REGIÓN;PECHUGA  DESHUESADA  POLLO  CONGELADO;110116;98990;10;800;79192000;No;DISTRIBUIDORA  Y  COMERCIALIZADORA  SANTA  ELIANA  SPA;DISTRIBUIDORA  Y  COMERCIALIZADORA  SANTA  ELIANA  SPA;77.544.929-2
2239-9-LR24;5802368;Convenio  Marco  para  la  adquisición  de  Alimentos  (Magento);1057544-12380-CM25;52793095;Orden  de  Compra  generada  por  la  Gran  Compra:  76628;2025-08-18;2025-04-24;2025-04-24;2025-05-09;Aceptada;76628;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;4282320;PECHUGA  DESHUESADA  POLLO  CONGELADO  MARINADO  CAJA  10  K  UNIDAD  VIII  REGIÓN;PECHUGA  DESHUESADA  POLLO  CONGELADO;1066;60200;1000;800;48160000;No;JOSE  VICENTE  SUAZO  BENITEZ;vicente  2009;8.693.714-k
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1057544-14375-CM25;53171126;Orden  de  Compra  generada  por  la  Gran  Compra:  77116;2025-08-27;2025-06-03;2025-06-03;2025-06-17;Recepción  Conforme;77116;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1887299;BOLSA  DE  BASURA  ASTUR  BAGPLAST  GRANDE  80X110  120  L  PLANA  PAQUETE  X  10  UNIDADES  REGIÓN  VIII;BOLSA  DE  BASURA;899;740;18;47265;34976100;No;COMERCIAL  DASA  SPA;COMERCIAL  DASA  SPA;76.525.922-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1057544-14375-CM25;53171126;Orden  de  Compra  generada  por  la  Gran  Compra:  77116;2025-08-27;2025-06-03;2025-06-03;2025-06-17;Recepción  Conforme;77116;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1887486;BOLSA  DE  BASURA  AVALCO  GRANDE  80X110  120  L  PLANA  PAQUETE  X  10  UNIDADES  REGIÓN  VIII;BOLSA  DE  BASURA;1249;794;36;47265;37528410;No;COMERCIAL  BAUSTORE  SPA;COMERCIAL  BAUSTORE  SPA;77.621.112-5
