NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1180885-7-CM25;53010979;EQUIPOS  COMPUTADORES  LAPTOP  Y  AIO  -  HOSP.  DIEGO  DE  ALMAGRO;2025-09-09;2025-05-29;2025-05-30;2025-06-13;Aceptada;77033;61.606.300-6;Compras  Convenio  GORE  Atacama;SERVICIO  DE  SALUD  ATACAMA;chacabuco  681  5to  piso;Copiapó;SERVICIO  DE  SALUD  ATACAMA;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;623;623;0;107;66661;No;SOCIEDAD  COMERCIAL  FORTEZA  Y  COMPANIA  LIMITADA;SOCIEDAD  COMERCIAL  FORTEZA  Y  COMPANIA  LIMITADA;76.367.430-4
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1180885-7-CM25;53010979;EQUIPOS  COMPUTADORES  LAPTOP  Y  AIO  -  HOSP.  DIEGO  DE  ALMAGRO;2025-09-09;2025-05-29;2025-05-30;2025-06-13;Aceptada;77033;61.606.300-6;Compras  Convenio  GORE  Atacama;SERVICIO  DE  SALUD  ATACAMA;chacabuco  681  5to  piso;Copiapó;SERVICIO  DE  SALUD  ATACAMA;2227955;ALL  IN  ONE  ACER  VZ2694G-BCL  WINDOWS  11  PRO  INTEL  CORE  I5-12400  16  GB  960  GB  GAMA  2;ALL  IN  ONE;715;678;5;107;72546;Si;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1180885-7-CM25;53010979;EQUIPOS  COMPUTADORES  LAPTOP  Y  AIO  -  HOSP.  DIEGO  DE  ALMAGRO;2025-09-09;2025-05-29;2025-05-30;2025-06-13;Aceptada;77033;61.606.300-6;Compras  Convenio  GORE  Atacama;SERVICIO  DE  SALUD  ATACAMA;chacabuco  681  5to  piso;Copiapó;SERVICIO  DE  SALUD  ATACAMA;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;623;651;-4;107;69720;No;BOOKCOMPUTER  COMERCIALIZADORA  SPA;BOOKCOMPUTER  COMERCIALIZADORA  SPA;77.108.316-1
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1288-414-CM25;53118205;ADDQUISICION  DE  COMPUTADORES  ALL  IN  ONE  PARA  CESFAM  EL  MONTE  (VCC);2025-09-09;2025-04-14;2025-06-03;2025-06-17;Aceptada;76430;61.608.200-0;Servicio  de  Salud  Metropolitano  Occidente;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;Libertador  Bernardo  O´Higgnis  N°  2429,  Santiago;Santiago;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;634;607;4;87;52842;No;BOOKCOMPUTER  COMERCIALIZADORA  SPA;BOOKCOMPUTER  COMERCIALIZADORA  SPA;77.108.316-1
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1288-414-CM25;53118205;ADDQUISICION  DE  COMPUTADORES  ALL  IN  ONE  PARA  CESFAM  EL  MONTE  (VCC);2025-09-09;2025-04-14;2025-06-03;2025-06-17;Aceptada;76430;61.608.200-0;Servicio  de  Salud  Metropolitano  Occidente;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;Libertador  Bernardo  O´Higgnis  N°  2429,  Santiago;Santiago;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;2227955;ALL  IN  ONE  ACER  VZ2694G-BCL  WINDOWS  11  PRO  INTEL  CORE  I5-12400  16  GB  960  GB  GAMA  2;ALL  IN  ONE;715;669;6;87;58203;Si;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1288-414-CM25;53118205;ADDQUISICION  DE  COMPUTADORES  ALL  IN  ONE  PARA  CESFAM  EL  MONTE  (VCC);2025-09-09;2025-04-14;2025-06-03;2025-06-17;Aceptada;76430;61.608.200-0;Servicio  de  Salud  Metropolitano  Occidente;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;Libertador  Bernardo  O´Higgnis  N°  2429,  Santiago;Santiago;SERVICIO  SALUD  METROPOLITANO  OCCIDENTE;2227954;ALL  IN  ONE  HP  PROONE  440  G9  WINDOWS  11  PRO  INTEL  CORE  I5-12500  16  GB  16  GB  GAMA  2;ALL  IN  ONE;687;826;-20;87;71903;No;INTEGRACION  DE  SOLUCIONES  LIMITADA;INTEGRACION  DE  SOLUCIONES  LIMITADA;76.128.275-1
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1469-2832-CM25;53524786;Orden  de  Compra  generada  por  la  Gran  Compra:  78127;2025-09-30;2025-08-11;2025-08-11;2025-08-29;En  Proceso;78127;70.885.500-6;Universidad  de  Talca;UNIVERSIDAD  DE  TALCA;Avda.  Lircay  S/N;Talca;UNIVERSIDAD  DE  TALCA;2227926;LAPTOP  LENOVO  THINKBOOK  14  WINDOWS  11  PRO  AMD  RYZEN  5  7530U  16  GB  1  TB  GAMA  2;LAPTOP;528;501;5;1500;752910;Si;PRODATA  SPA;PRODATA  SPA;79.808.810-6
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1469-2832-CM25;53524786;Orden  de  Compra  generada  por  la  Gran  Compra:  78127;2025-09-30;2025-08-11;2025-08-11;2025-08-29;En  Proceso;78127;70.885.500-6;Universidad  de  Talca;UNIVERSIDAD  DE  TALCA;Avda.  Lircay  S/N;Talca;UNIVERSIDAD  DE  TALCA;2227926;LAPTOP  LENOVO  THINKBOOK  14  WINDOWS  11  PRO  AMD  RYZEN  5  7530U  16  GB  1  TB  GAMA  2;LAPTOP;529;507;4;1500;760635;No;TECHNOSYSTEMS  CHILE  SPA;TECHNOSYSTEMS  CHILE  SPA;96.678.350-8
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1469-2832-CM25;53524786;Orden  de  Compra  generada  por  la  Gran  Compra:  78127;2025-09-30;2025-08-11;2025-08-11;2025-08-29;En  Proceso;78127;70.885.500-6;Universidad  de  Talca;UNIVERSIDAD  DE  TALCA;Avda.  Lircay  S/N;Talca;UNIVERSIDAD  DE  TALCA;2227926;LAPTOP  LENOVO  THINKBOOK  14  WINDOWS  11  PRO  AMD  RYZEN  5  7530U  16  GB  1  TB  GAMA  2;LAPTOP;528;502;5;1500;753090;No;BOOKCOMPUTER  COMERCIALIZADORA  SPA;BOOKCOMPUTER  COMERCIALIZADORA  SPA;77.108.316-1
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1469-2832-CM25;53524786;Orden  de  Compra  generada  por  la  Gran  Compra:  78127;2025-09-30;2025-08-11;2025-08-11;2025-08-29;En  Proceso;78127;70.885.500-6;Universidad  de  Talca;UNIVERSIDAD  DE  TALCA;Avda.  Lircay  S/N;Talca;UNIVERSIDAD  DE  TALCA;2227926;LAPTOP  LENOVO  THINKBOOK  14  WINDOWS  11  PRO  AMD  RYZEN  5  7530U  16  GB  1  TB  GAMA  2;LAPTOP;552;541;2;1500;811500;No;OPCIONES  SA  SISTEMAS  DE  INFORMACION;OPCIONES  SA  SISTEMAS  DE  INFORMACION;96.523.180-3
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1469-2832-CM25;53524786;Orden  de  Compra  generada  por  la  Gran  Compra:  78127;2025-09-30;2025-08-11;2025-08-11;2025-08-29;En  Proceso;78127;70.885.500-6;Universidad  de  Talca;UNIVERSIDAD  DE  TALCA;Avda.  Lircay  S/N;Talca;UNIVERSIDAD  DE  TALCA;2227928;LAPTOP  ACER  TMP  214-55-12CL  WINDOWS  11  PRO  INTEL  CORE  I5-1335U  16  GB  1  TB  GAMA  2;LAPTOP;619;615;1;1500;922500;No;NET  NOW  TECNOLOGIA  Y  COMPUTACION  S  A;NET  NOW  TECNOLOGÍA  Y  COMPUTACIÓN  S.A.;78.112.170-3
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);1725-5533-CM25;53525221;Orden  de  Compra  generada  por  la  Gran  Compra:  78381  -  ADQUISICIÓN  DE  920  licencias  Office  365  E1  +  Microsoft  Teams  +  Defender  for  Office  365    y  800  Office  365  E3  +  Microsoft  Teams+  Defender  for  Office  +  Entra  ID  P1  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  A;2025-09-30;2025-08-26;2025-08-26;2025-09-16;Aceptada;78381;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;4193073;LICENCIA  MICROSOFT  OFFICE  365  E1  +  DEFENDER  P1  +  TEAMS  GAMA  1E  VALOR  ANUAL;LICENCIA;94;94;0;920;86553;Si;MSLI  Latam  Inc.;MSLI  Latam  INC;880443249
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);1725-5533-CM25;53525221;Orden  de  Compra  generada  por  la  Gran  Compra:  78381  -  ADQUISICIÓN  DE  920  licencias  Office  365  E1  +  Microsoft  Teams  +  Defender  for  Office  365    y  800  Office  365  E3  +  Microsoft  Teams+  Defender  for  Office  +  Entra  ID  P1  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  A;2025-09-30;2025-08-26;2025-08-26;2025-09-16;Aceptada;78381;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;4193084;LICENCIA  MICROSOFT  OFFICE  365  E3  +  DEFENDER  P1  +  TEAMS  +  ENTRA  ID  P1  GAMA  3E  VALOR  ANUAL;LICENCIA;255;255;0;800;204384;Si;MSLI  Latam  Inc.;MSLI  Latam  INC;880443249
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);1725-5533-CM25;53525221;Orden  de  Compra  generada  por  la  Gran  Compra:  78381  -  ADQUISICIÓN  DE  920  licencias  Office  365  E1  +  Microsoft  Teams  +  Defender  for  Office  365    y  800  Office  365  E3  +  Microsoft  Teams+  Defender  for  Office  +  Entra  ID  P1  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  A;2025-09-30;2025-08-26;2025-08-26;2025-09-16;Aceptada;78381;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;4193094;LICENCIA  MICROSOFT  OFFICE  365  E3  +  DEFENDER  P1  +  TEAMS  +  ENTRA  ID  P1  GAMA  4E  VALOR  ANUAL;LICENCIA;334;334;0;800;267232;No;XMS  TECHNOLOGIES  SPA;XMS  TECHNOLOGIES  S.A.;76.083.145-k
2239-13-LR23;5802346;CM  Administración,Entrega  de  Beneficios  y  Tarjetas  de  Beneficios  Institucionales  y  Sociales(Magento);2021-308-CM25;53471278;DAG  N°  10000/46,  Gran  Compra:  77973;2025-09-25;2025-07-31;2025-07-31;2025-08-14;Recepción  Conforme;77973;61.101.040-0;Estado  Mayor  Conjunto;ESTADO  MAYOR  CONJUNTO;Zenteno  N°  45,  piso  8,ala  sur;Santiago;ESTADO  MAYOR  CONJUNTO;1964920;ALIMENTACIÓN  -;ALIMENTACIÓN;0;201176471;0;1;201176471;Si;EDENRED  CHILE  SOCIEDAD  ANONIMA;Edenred  Chile  S.A.;96.781.350-8
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2232957;SILLA  DE  RUEDAS  BLUNDING  ALUMINIO  RUEDAS  MACIZAS  SRAL-3546  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;202833;158900;22;7200;1144080000;No;BLUNDING  S  A;BLUNDING  S.  A.;79.744.580-0
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2232953;SILLA  DE  RUEDAS  BLUEMEDICAL  ACERO  RUEDAS  MACIZAS  BM909B5H  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;122435;96000;22;7200;691200000;No;BLUEMEDICAL  SPA;Bluemedical  Ltda.;76.116.604-2
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2232956;SILLA  DE  RUEDAS  BLUNDING  ACERO  RUEDAS  MACIZAS  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;103853;97900;6;7200;704880000;No;BLUNDING  S  A;BLUNDING  S.  A.;79.744.580-0
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2233023;SILLA  DE  RUEDAS  NASCARE  ACERO  RUEDAS  MACIZAS  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;96244;84900;12;7200;611280000;No;FARMACEUTICA  ACUA-NASER  S  A;FARMACEUTICA  ACUA-NASER  S.  A.;99.569.670-3
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2233045;SILLA  DE  RUEDAS  STKLTDA.  ACERO  RUEDAS  MACIZAS  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;130800;92000;30;7200;662400000;No;Medical  Union  SpA;Medical  Union  SpA;77.145.387-2
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);2069-15098-CM25;53365887;DGP-CE-092025-GRAN  COMPRA  AYUDAS  TECNICAS  SILLA  DE  RUEDAS  GES;2025-09-30;2025-05-06;2025-05-22;2025-06-05;Recepción  Conforme;76782;61.608.101-2;HOSPITAL  BARROS  LUCO  TRUDEAU;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;Gran  Avenida  3204;Santiago;SERVICIO  DE  SALUD  METROPOLITANO  SUR  HOSP;2233009;SILLA  DE  RUEDAS  LESENHILF  ACERO  RUEDAS  MACIZAS  EUROPRO  TALLA  46  UNIDAD;SILLA  DE  RUEDAS;132638;79450;40;7200;572040000;Si;SIMIL  EXPRESS  S.A.;SIMIL  EXPRESS  S.  A.;76.106.857-1
