NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1211839-136-CM25;52156644;Orden  de  Compra  generada  por  la  Gran  Compra:  74742;2025-02-13;2025-01-20;2025-01-20;2025-02-03;Recepción  Conforme;74742;70.856.400-1;DEPARTAMENTO  DE  ABASTECIMIENTO;CORP  MUNIC  EDUC  SALUD  Y  ATENCION;;Puente  Alto;CORP  MUNIC  EDUC  SALUD  Y  ATENCION;2227953;ALL  IN  ONE  LENOVO  THINKCENTRE  NEO  50A  24  WINDOWS  11  PRO  INTEL  CORE  I5-13500H  16  GB  1  TB  GAMA  2;ALL  IN  ONE;633;593;6;320;190016;No;TECHNOSYSTEMS  CHILE  SPA;TECHNOSYSTEMS  CHILE  SPA;96.678.350-8
2239-3-LR24;5802326;Convenio  Marco  para  suministro  de  combustibles  (Magento);1238177-1-CM25;52158895;Orden  de  Compra  generada  por  la  Gran  Compra:  74616;2025-02-21;2025-01-13;2025-01-13;2025-01-27;Recepción  Conforme;74616;65.165.009-7;PROYECTO  SEGURIDAD  PROVIDENCIA;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SE;Alferez  Real  936;Providencia;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SEGURIDAD  CIUDADANA;2237122;ESTACIÓN  DE  SERVICIO  GASOLINA  -  REGIÓN  METROPOLITANA  DESCUENTO  PESOS  POR  LITRO;ESTACIÓN  DE  SERVICIO  GASOLINA;0;50;0;1;172268958;Si;COPEC  S.A.;COPEC  S.A.;99.520.000-7
2239-3-LR24;5802326;Convenio  Marco  para  suministro  de  combustibles  (Magento);1238177-1-CM25;52158895;Orden  de  Compra  generada  por  la  Gran  Compra:  74616;2025-02-21;2025-01-13;2025-01-13;2025-01-27;Recepción  Conforme;74616;65.165.009-7;PROYECTO  SEGURIDAD  PROVIDENCIA;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SE;Alferez  Real  936;Providencia;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SEGURIDAD  CIUDADANA;2237122;ESTACIÓN  DE  SERVICIO  GASOLINA  -  REGIÓN  METROPOLITANA  DESCUENTO  PESOS  POR  LITRO;ESTACIÓN  DE  SERVICIO  GASOLINA;0;1;0;54500;54500;No;EMPRESA  NACIONAL  DE  ENERGIA  ENEX  S.A.;EMPRESA  NACIONAL  DE  ENERGIA  ENEX  SA;92.011.000-2
2239-3-LR24;5802326;Convenio  Marco  para  suministro  de  combustibles  (Magento);1238177-1-CM25;52158895;Orden  de  Compra  generada  por  la  Gran  Compra:  74616;2025-02-21;2025-01-13;2025-01-13;2025-01-27;Recepción  Conforme;74616;65.165.009-7;PROYECTO  SEGURIDAD  PROVIDENCIA;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SE;Alferez  Real  936;Providencia;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SEGURIDAD  CIUDADANA;2237138;ESTACIÓN  DE  SERVICIO  DIESEL  -  REGIÓN  METROPOLITANA  DESCUENTO  PESOS  POR  LITRO;ESTACIÓN  DE  SERVICIO  DIESEL;0;55;0;1;12605097;Si;COPEC  S.A.;COPEC  S.A.;99.520.000-7
2239-3-LR24;5802326;Convenio  Marco  para  suministro  de  combustibles  (Magento);1238177-1-CM25;52158895;Orden  de  Compra  generada  por  la  Gran  Compra:  74616;2025-02-21;2025-01-13;2025-01-13;2025-01-27;Recepción  Conforme;74616;65.165.009-7;PROYECTO  SEGURIDAD  PROVIDENCIA;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SE;Alferez  Real  936;Providencia;ASOCIACION  DE  MUNICIPIOS  METROPOLITANOS  PARA  LA  SEGURIDAD  CIUDADANA;2237138;ESTACIÓN  DE  SERVICIO  DIESEL  -  REGIÓN  METROPOLITANA  DESCUENTO  PESOS  POR  LITRO;ESTACIÓN  DE  SERVICIO  DIESEL;0;1;0;5500;5500;No;EMPRESA  NACIONAL  DE  ENERGIA  ENEX  S.A.;EMPRESA  NACIONAL  DE  ENERGIA  ENEX  SA;92.011.000-2
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169328;PELLET  MADERA  INNAPEL  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5012;5000;0;33705;168525000;No;PELLET  ENERGY  SPA;PELLET  ENERGY;76.838.249-2
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169056;PELLET  MADERA  GAUMED  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;4200;5835;-39;33705;196668675;No;VENTA  AL  POR  MENOR  LENA    GIOVANNI  GUIDOTTI  FERNANDES      EMPRESA  INDIVID;Ekobosque;76.737.293-0
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169328;PELLET  MADERA  INNAPEL  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5141;4980;3;33705;167850900;No;SOCIEDAD  COMERCIAL  Y  DE  SERVICIOS  LIBERTAD  SPA;LIBERTAD  SPA;77.203.369-9
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169005;PELLET  MADERA  ECOMAS  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5872;6034;-3;33705;203375970;No;JAIME  GONZALO  URIBE  HERMOSILLA;JAIME  GONZALO;12.364.273-2
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2168852;PELLET  MADERA  AMW  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5283;4190;21;33705;141223950;No;COMERCIALIZADORA      JOSE  ALBERTO  MATAMALA  PEREIRA  E;Comercializadora  Peñiwen;76.310.298-k
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169005;PELLET  MADERA  ECOMAS  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5913;4200;29;33705;141561000;No;DESERT  STORE  SPA;LUIS  ALEXANDER;76.962.756-1
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169005;PELLET  MADERA  ECOMAS  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5901;4000;32;33705;134820000;Si;BIKE  RED  MACHINE  SPA;central    service;76.856.309-8
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169056;PELLET  MADERA  GAUMED  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;4258;4500;-6;33705;151672500;No;DISTRIBUIDORA  E  IMPORTADORA  DE  MATERIALES  DE  FERRETERIA  Y  CONSTRUCCION;DMS  SPA;77.454.264-7
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169045;PELLET  MADERA  GAUMED  BOLSA  15KG  UNIDAD;PELLET  MADERA;0;7200;0;33705;242676000;No;VENTA  AL  POR  MENOR  LENA    GIOVANNI  GUIDOTTI  FERNANDES      EMPRESA  INDIVID;Ekobosque;76.737.293-0
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169056;PELLET  MADERA  GAUMED  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;4262;6290;-48;33705;212004450;No;COMERCIAL  AGUSTIN  SPA;COMERCIAL  AGUSTIN  SPA;76.287.853-4
2239-9-LR23;5802338;Convenio  Marco  Productos  de  Ferreteria  y  Servicios  (Magento);1393093-66-CM25;52206027;Orden  de  Compra  generada  por  la  Gran  Compra:  74763;2025-02-18;2025-01-21;2025-01-21;2025-02-04;Recepción  Conforme;74763;61.981.360-K;Compras  y  Licitaciones;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;;Castro;SERVICIO  LOCAL  DE  EDUCACIÓN  PÚBLICA  DE  CHILOÉ;2169328;PELLET  MADERA  INNAPEL  BOLSA  15KG  UNIDAD  REGIÓN  X;PELLET  MADERA;5189;4979;4;33705;167817195;No;JUAN  PABLO  MATUS  CORNEJO;JUAN  PABLO  MATUS  CORNEJO;14.316.586-8
2239-13-LR23;5802346;CM  Administración,Entrega  de  Beneficios  y  Tarjetas  de  Beneficios  Institucionales  y  Sociales(Magento);2021-9-CM25;52266766;DAG  N°  100000/68,  Gran  Compra:  74448  ALIMENTACION;2025-02-28;2024-12-26;2024-12-26;2025-01-10;Recepción  Conforme;74448;61.101.040-0;Estado  Mayor  Conjunto;ESTADO  MAYOR  CONJUNTO;Zenteno  N°  45,  piso  8,ala  sur;Santiago;ESTADO  MAYOR  CONJUNTO;1964920;ALIMENTACIÓN  -;ALIMENTACIÓN;0;132521008;0;1;132521008;Si;EDENRED  CHILE  SOCIEDAD  ANONIMA;Edenred  Chile  S.A.;96.781.350-8
2239-8-LR24;5802366;Convenio  Marco  para  Emergencias  y  Prevención;2426-15-CM25;52228519;ARRIENDO  DE  4  CAMIONES  ALJIBES  DE  10.000  LITROS  AGUA  POTABLE  PARA  LAGUNA  VERDE;2025-02-21;2025-01-29;2025-01-30;2025-02-13;Aceptada;74893;69.060.900-2;ADQUISICIONES  MAYORES;I  MUNICIPALIDAD  DE  VALPARAISO;Avda.  Argentina  N°864;Valparaíso;I  MUNICIPALIDAD  DE  VALPARAISO;2227455;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE  AGUA  POTABLE  10000  LITROS  EMERGENCIA  REGIÓN  V;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE;53900;53900;0;5304;285885600;No;SOCIEDAD  AGRICOLA  Y  COMERCIAL  EL  ALMENDRO  LIMITADA;Sociedad  Agrícola  y  Comercial  El  Almendro  Ltda.;76.000.258-5
2239-8-LR24;5802366;Convenio  Marco  para  Emergencias  y  Prevención;2426-15-CM25;52228519;ARRIENDO  DE  4  CAMIONES  ALJIBES  DE  10.000  LITROS  AGUA  POTABLE  PARA  LAGUNA  VERDE;2025-02-21;2025-01-29;2025-01-30;2025-02-13;Aceptada;74893;69.060.900-2;ADQUISICIONES  MAYORES;I  MUNICIPALIDAD  DE  VALPARAISO;Avda.  Argentina  N°864;Valparaíso;I  MUNICIPALIDAD  DE  VALPARAISO;2227471;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE  AGUA  POTABLE  10000  LITROS  PREVENCIÓN  REGIÓN  V;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE;46500;47816;-3;5304;253616064;No;FERMAT  SPA;FERMAT;77.814.662-2
2239-8-LR24;5802366;Convenio  Marco  para  Emergencias  y  Prevención;2426-15-CM25;52228519;ARRIENDO  DE  4  CAMIONES  ALJIBES  DE  10.000  LITROS  AGUA  POTABLE  PARA  LAGUNA  VERDE;2025-02-21;2025-01-29;2025-01-30;2025-02-13;Aceptada;74893;69.060.900-2;ADQUISICIONES  MAYORES;I  MUNICIPALIDAD  DE  VALPARAISO;Avda.  Argentina  N°864;Valparaíso;I  MUNICIPALIDAD  DE  VALPARAISO;2227471;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE  AGUA  POTABLE  10000  LITROS  PREVENCIÓN  REGIÓN  V;ARRIENDO  POR  HORA  CAMIÓN  ALJIBE;46417;46400;0;5304;246105600;Si;SOCIEDAD  COMERCIAL  DLM  SPA;SOCIEDAD  COMERCIAL  DLM  SPA;77.346.435-9
2239-6-LR23;5802336;Convenio  Marco  Gas  Licuado  de  Petróleo;5053-1837-CM24;51700016;CA/2205003/GRAN  COMPRA  DE  GAS  A  GRANEL;2025-02-04;2024-09-11;2024-10-02;2024-10-16;Recepción  Conforme;73325;61.606.901-2;Operaciones;SERVICIO  DE  SALUD  DEL  MAULE  HOSPITAL  DE  TALCA;1  norte  N°  1951,  4°Piso;Talca;SERVICIO  DE  SALUD  DEL  MAULE  HOSPITAL  DE  TALCA;1945005;GAS  LICUADO  GRANEL  LITRO  VII  REGIÓN;GAS  LICUADO  GRANEL;366;350;4;1010000;353500000;Si;GASCO  GLP  S  A;GASCO  GLP  S.A.;96.568.740-8
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;629373-54-CM25;52138260;Adquisición  de  12  vehículos  livianos  para  la  DIRSAL;2025-02-05;2024-11-14;2024-11-14;2024-11-29;Aceptada;73971;70.962.500-4;Corporación  Municipal  de  San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;;San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;2044863;SEDÁN  KIA  SOLUTO  EX  1.4L  5MT  G  SRF  FULL  2024  REGIÓN  RM;SEDÁN;9068066;9068066;0;12;108816792;Si;POMPEYO  CARRASCO  SPA;POMPEYO  CARRASCO  SPA;81.318.700-0
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;629373-54-CM25;52138260;Adquisición  de  12  vehículos  livianos  para  la  DIRSAL;2025-02-05;2024-11-14;2024-11-14;2024-11-29;Aceptada;73971;70.962.500-4;Corporación  Municipal  de  San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;;San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;2044863;SEDÁN  KIA  SOLUTO  EX  1.4L  5MT  G  SRF  FULL  2024  REGIÓN  RM;SEDÁN;9068067;9060000;0;12;108720000;No;KIA  CHILE  SPA;KIA  CHILE  SPA;79.567.420-9
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;629373-54-CM25;52138260;Adquisición  de  12  vehículos  livianos  para  la  DIRSAL;2025-02-05;2024-11-14;2024-11-14;2024-11-29;Aceptada;73971;70.962.500-4;Corporación  Municipal  de  San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;;San  Miguel;CORP  MUNICIPAL  DE  SAN  MIGUEL;2050329;SEDÁN  HYUNDAI  GRAND  I10  AI3  1.2  PLUS  FL  2024  REGIÓN  XV;SEDÁN;9430588;1;100;12;12;No;MEDITERRANEO  AUTOMOTORES  S  A;MEDITERRANEO  AUTOMOTORES  S.  A.;96.889.440-4
2239-21-LR23;5802355;Convenio  Marco  de  Insumos  y  Dispositivos  Médicos  (Magento);85-11-CM25;52020136;BÁRNIZ  FLÚOR  2025-2026  Gran  Compra  72980;2025-02-24;2024-08-12;2024-12-02;2024-12-19;Recepción  Conforme;72980;60.908.000-0;JUNTA  NACIONAL  DE  AUXILIO  ESCOLAR  Y  BECA;JUNTA  NACIONAL  DE  AUXILIO  ESCOLAR  Y  BECA;MONJITAS  565  -  PISO  6  -  SANTIAGO  CENTRO;Santiago;JUNTA  NACIONAL  DE  AUXILIO  ESCOLAR  Y  BECA;2232664;PASTA  DE  ODONTOLOGÍA  CLINPRO  BARNIZ  DE  FLÚOR  5%  TRANSPARENTE  SABOR  A  MENTA  100  UNIDADES;PASTA  DE  ODONTOLOGÍA;106590;58692;45;2996;175841232;No;JOCELYN  CHAVEZ  HERRERA  INSUMOS  MEDICOS  BARADENT  SPA;JOCELYN  CHAVEZ  HERRERA  INSUMOS  MEDICOS  BARADENT  SPA;76.226.228-2
