NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1106245-47-CM25;52609152;TPG  ADQUISICIÓN  EQUIPOS  COMPUTACIONALES  PARA  EL  CFT  DE  LA  REGIÓN  METROPOLITANA;2025-04-28;2025-04-07;2025-04-07;2025-04-22;Aceptada;76274;62.000.750-1;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLI;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;Península  2035,  Peñalolén;Santiago;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;2227921;LAPTOP  HP  PROBOOK  445  WINDOWS  11  PRO  AMD  RYZEN  3  7330U  8  GB  512GB  GAMA  1;LAPTOP;456;441;3;240;105960;No;COMPUTACION  E  INGENIERIA  S  A;COMPUTACION  E  INGENIERIA  S.A.;96.693.120-5
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1106245-47-CM25;52609152;TPG  ADQUISICIÓN  EQUIPOS  COMPUTACIONALES  PARA  EL  CFT  DE  LA  REGIÓN  METROPOLITANA;2025-04-28;2025-04-07;2025-04-07;2025-04-22;Aceptada;76274;62.000.750-1;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLI;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;Península  2035,  Peñalolén;Santiago;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;2227990;MONITOR  SAMSUNG  24"  MONITOR  T45F  FHD  100HZ  PIVOTEABLE  GAMA  1;MONITOR;91;91;0;17;1553;No;LECHNER  S.A;LECHNER  S.A.;78.114.650-1
2239-1-LR24;5802359;CONVENIO  MARCO  PARA  COMPUTADORES  PORTÁTILES  DESKTOP  Y  AIO;1106245-47-CM25;52609152;TPG  ADQUISICIÓN  EQUIPOS  COMPUTACIONALES  PARA  EL  CFT  DE  LA  REGIÓN  METROPOLITANA;2025-04-28;2025-04-07;2025-04-07;2025-04-22;Aceptada;76274;62.000.750-1;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLI;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;Península  2035,  Peñalolén;Santiago;CENTRO  DE  FORMACION  TECNICA  DE  LA  REGION  METROPOLITANA  DE  SANTIAGO;2227932;LAPTOP  HP  PROBOOK  445  WINDOWS  11  PRO  AMD  RYZEN  7  7730U  16  GB  1  TB  GAMA  3;LAPTOP;665;665;0;73;48563;No;COMPUTACION  E  INGENIERIA  S  A;COMPUTACION  E  INGENIERIA  S.A.;96.693.120-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1923981;TOALLA  DE  PAPEL  ELITE  PROFESSIONAL  DOBLE  HOJA  200  M  2  ROLLOS  REGIÓN  RM;TOALLA  DE  PAPEL;8120;7790;4;10029;78125910;Si;COMERCIAL  DASA  SPA;COMERCIAL  DASA  SPA;76.525.922-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1923981;TOALLA  DE  PAPEL  ELITE  PROFESSIONAL  DOBLE  HOJA  200  M  2  ROLLOS  REGIÓN  RM;TOALLA  DE  PAPEL;10449;10449;0;10029;104793021;No;COMERCIALIZADORA    E  INMOBILIARIA    FORBES    SPA;COMERCIALIZADORA  E  INMOBILIARIA  FORBES  SPA;76.774.294-0
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1920054;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;8034;7448;7;3469;25837112;No;COMERCIALIZADORA  DE  ART  DE  PROTECCION  Y  SEGURIDAD  INDUSTRIAL  MANQUEHUE;COMERCIALIZADORA  DE  ART  DE  PROTECCION  Y  SEGURIDAD  INDUSTRIAL  MANQUEHUE;86.887.200-4
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1920054;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;8064;7448;8;3469;25837112;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1924032;TOALLA  DE  PAPEL  ELITE  PROFESSIONAL  INTERFOLIADA  DOBLE  HOJA  200  UN  1  PAQUETE  REGIÓN  RM;TOALLA  DE  PAPEL;1151;1170;-2;18610;21773700;No;COMERCIAL  FASIT  LIMITADA;COMERCIAL  FASIT  LIMITADA;76.607.224-0
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1946891;TOALLA  DE  PAPEL  ELITE  SABANILLA  PLUS  48  METROS  2  ROLLOS  UNIDAD  REGIÓN  RM;TOALLA  DE  PAPEL;6307;4523;28;8807;39834061;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1925018;TOALLA  DE  PAPEL  TORK  DOBLE  HOJA  200  M  2  ROLLOS  REGIÓN  RM;TOALLA  DE  PAPEL;10114;8390;17;10029;84143310;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1920054;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;8466;6350;25;3469;22028150;Si;COMERCIAL  DASA  SPA;COMERCIAL  DASA  SPA;76.525.922-3
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1924032;TOALLA  DE  PAPEL  ELITE  PROFESSIONAL  INTERFOLIADA  DOBLE  HOJA  200  UN  1  PAQUETE  REGIÓN  RM;TOALLA  DE  PAPEL;1194;1194;0;18610;22220340;No;ROLAND  VORWERK  Y  COMPANIA  LIMITADA;ROLAND  VORWERK  Y  COMPANIA  LIMITADA;78.178.530-k
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1920054;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;8035;8035;0;3469;27873415;No;COMERCIALIZADORA    E  INMOBILIARIA    FORBES    SPA;COMERCIALIZADORA  E  INMOBILIARIA  FORBES  SPA;76.774.294-0
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1921788;PAPEL  HIGIÉNICO  TORK  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;9444;9233;2;3469;32029277;No;SUPERMERCADO  MAYORISTA  B  MÁS  SPA;SUPERMERCADO  MAYORISTA  METROPOLITANO  SPA;77.047.926-6
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1920054;PAPEL  HIGIÉNICO  ELITE  ALTO  METRAJE  HOJA  SIMPLE  4  ROLLOS  500  M  1  PAQUETE  REGIÓN  RM;PAPEL  HIGIÉNICO;8316;7444;10;3469;25823236;No;ROLAND  VORWERK  Y  COMPANIA  LIMITADA;ROLAND  VORWERK  Y  COMPANIA  LIMITADA;78.178.530-k
2239-9-LR22;5800319;Convenio  Marco  de  Artículos  de  Aseo  e  Higiene;1214102-665-CM25;52483112;(MJR)  INSUMOS  TISSUE  PARA  CENTROS  CODEP  (Gran  Compra:  75633);2025-04-24;1900-01-01;2025-02-26;2025-03-12;Solicitud  de  Cancelación;75633;70.835.200-4;Adquisiciones;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;San  Francisco  8630;Pudahuel;CORP  MUNICIPAL  DE  DESARROLLO  SOCIAL  DE  PUDAHUEL;1924032;TOALLA  DE  PAPEL  ELITE  PROFESSIONAL  INTERFOLIADA  DOBLE  HOJA  200  UN  1  PAQUETE  REGIÓN  RM;TOALLA  DE  PAPEL;1148;1405;-22;18610;26147050;No;MARYUN  SEGURIDAD  INDUSTRIAL  SPA;MARYUN  SEGURIDAD  INDUSTRIAL  SPA;77.084.730-3
